0,1,2,label,id
0.12707164606231525,0.11713188221419629,0.11520068328925959,0.11980140385525705,53480
0.06092714510640498,0.0604302882466668,0.05390270275845409,0.05842004537050862,53481
0.1852732668549201,0.16791809022730908,0.14511382778680523,0.16610172828967815,53482
0.2427857756011046,0.23522849809565022,0.24533385742751343,0.2411160437080894,53483
0.11775080794020293,0.1153440983563866,0.11270250534563075,0.11526580388074009,53484
0.14834600825459773,0.15958543082271903,0.15931497269211595,0.15574880392314425,53485
0.14566229990131493,0.15837315264561228,0.1421965488780885,0.14874400047500524,53486
0.35595652507630826,0.3788921720438251,0.3553611680336646,0.3634032883845993,53487
0.20566368097348675,0.19349772562923162,0.19071944350976391,0.19662695003749409,53488
0.08646654928417895,0.07839773547174392,0.08223921658714181,0.08236783378102155,53489
0.103014311436693,0.09944428037992126,0.09815723889909536,0.10020527690523655,53490
0.28476384728958365,0.28809935496641265,0.30258860840239915,0.2918172702194652,53491
0.24599432121755455,0.23310485333963743,0.24274691779234328,0.24061536411651174,53492
0.24081864095710864,0.22348460551466065,0.23262820073718554,0.23231048240298494,53493
0.3550669889955387,0.3487893583572245,0.3334535522554595,0.3457699665360742,53494
0.2883331437066939,0.30969614034122706,0.30198048540284245,0.3000032564835878,53495
0.18867203557798154,0.16286073284663363,0.16979049668948176,0.17377442170469895,53496
0.5168887355508859,0.4892480858494805,0.5071140793168277,0.5044169669057313,53497
0.21888818652373826,0.22351943518182096,0.23155870163524941,0.2246554411136029,53498
0.30274710869564997,0.356146875842279,0.3032301631430814,0.3207080492270034,53499
0.13022292215879586,0.12355476539960329,0.12866457005029078,0.12748075253622995,53500
0.08183379419861596,0.0770659651819435,0.08466973544828585,0.0811898316096151,53501
0.26718555507096065,0.27986703856542805,0.2757667813095425,0.27427312498197703,53502
0.2901659097105286,0.27629650875333245,0.2720446187848214,0.27950234574956084,53503
0.1263492558091271,0.11364115189730556,0.10586242841854064,0.11528427870832443,53504
0.1359468932107021,0.1370145031973909,0.12565711006079852,0.1328728354896305,53505
0.13066484339270276,0.12495085740947166,0.11966329493358444,0.12509299857858627,53506
0.16388057096544914,0.1730926509121243,0.16452786291591973,0.16716702826449772,53507
0.1738635136677855,0.18605884886320803,0.16841360144110865,0.1761119879907007,53508
0.2848672901730357,0.2687571735492662,0.28338594175449067,0.2790034684922642,53509
0.07008984489367981,0.0759842338630305,0.06448404760223699,0.07018604211964909,53510
0.20139993544039808,0.21316266192487077,0.22824496809336653,0.2142691884862118,53511
0.1449669678020944,0.1462468483562276,0.1411787911092952,0.14413086908920572,53512
0.1518961880616904,0.14368939612592488,0.14263930725304358,0.14607496381355295,53513
0.15095182261550913,0.13970289114305393,0.14287477437861962,0.1445098293790609,53514
0.13713372022769985,0.14186581601062553,0.14358216839183396,0.14086056821005313,53515
0.1859296669794116,0.18366562181458732,0.20038837978973736,0.18999455619457875,53516
0.22356103731932533,0.22044477697290085,0.21780051537647643,0.22060210988956755,53517
0.16740926856959837,0.16153101790876173,0.15963143020351628,0.16285723889395878,53518
0.17622124977193043,0.1607061514766094,0.15620507061353348,0.1643774906206911,53519
0.1862849614521507,0.18438963860541363,0.18690219454165502,0.18585893153307312,53520
0.17572359020454476,0.17148205931175947,0.16763119172145755,0.17161228041258725,53521
0.10128504468573017,0.09585853308129219,0.09412743409010814,0.09709033728571016,53522
0.17904876101084366,0.17930796294580653,0.1855132261925462,0.18128998338306546,53523
0.40888380218508386,0.39175741823411336,0.408944252218077,0.40319515754575813,53524
0.2605672446786884,0.31815994552658167,0.30304567457623577,0.29392428826050193,53525
0.23159241690354004,0.2165168026385981,0.2222603190141958,0.22345651285211132,53526
0.1720136321677872,0.1662533012512623,0.1712963610775745,0.16985443149887466,53527
0.21561608505329694,0.24127951405499107,0.2409065210875122,0.23260070673193342,53528
0.33113412955332505,0.3042315123314327,0.2990815888079721,0.31148241023090995,53529
0.21488535916031223,0.20688629506943337,0.19321711034538744,0.2049962548583777,53530
0.08396782081786959,0.08116448306357847,0.08181633439198827,0.0823162127578121,53531
0.13535160759571005,0.13150564201406129,0.13124665192518373,0.13270130051165166,53532
0.05817784530147724,0.04752750112468695,0.04228241506573393,0.04932925383063271,53533
0.3521388069277425,0.37529660962932504,0.36161393180535145,0.3630164494541397,53534
0.2870621912930774,0.28402113776512583,0.3023672778054771,0.29115020228789346,53535
0.19818538674164637,0.19498648340365915,0.19668428979977062,0.19661871998169203,53536
0.05309835548428281,0.05129571566698694,0.03639622887221531,0.04693010000782835,53537
0.1253783530284422,0.13341714713693684,0.11564745868244895,0.12481431961594265,53538
0.2796614285665886,0.3157767096014531,0.29712961025562473,0.29752258280788885,53539
0.4416696649399832,0.4852882093978293,0.5113065869790114,0.479421487105608,53540
0.06122416132839295,0.05366093054642272,0.05138128131662729,0.05542212439714766,53541
0.5204756545592937,0.5428286224731451,0.5443359315089259,0.5358800695137882,53542
0.1680996260480334,0.17282672075225572,0.16643289621639695,0.16911974767222868,53543
0.3785678630236564,0.3842648511966863,0.38406118449875304,0.3822979662396986,53544
0.3781244320703736,0.44360477925294295,0.41348523179243973,0.41173814770525213,53545
0.17278566299298484,0.17542410254164134,0.1852156156089931,0.17780846038120643,53546
0.3026596640627319,0.3003099597986508,0.33133104726220525,0.31143355704119596,53547
0.23747069439323115,0.21807065167020825,0.2382183160104429,0.23125322069129414,53548
0.12884412950359708,0.11854644642172465,0.10661335860887847,0.11800131151140007,53549
0.16715214012200377,0.15725675334938563,0.1470833613155886,0.15716408492899267,53550
0.09950397913105573,0.09331617445288937,0.09037048726750893,0.09439688028381803,53551
0.14784190625757584,0.13047234747845862,0.1316366700002124,0.1366503079120823,53552
0.06392479122865724,0.05827164707926177,0.05508024564056163,0.05909222798282688,53553
0.07947287511436112,0.07150877392812548,0.08956917023333809,0.08018360642527489,53554
0.27428979313969787,0.30679382763708707,0.28819656909381763,0.2897600632902008,53555
0.17803893218911135,0.18201841994163778,0.18561751609873495,0.18189162274316137,53556
0.30356880648557466,0.30591875590962536,0.30633775323282947,0.3052751052093432,53557
0.3728598565701952,0.3492067097542324,0.36931374550498675,0.36379343727647145,53558
0.15425278188197172,0.1733071452852189,0.15743942595102153,0.16166645103940405,53559
0.15281428245446685,0.14676470352356136,0.12802775305167122,0.1425355796765665,53560
0.1622519081803188,0.17963371160545827,0.19216018158959036,0.17801526712512247,53561
0.14473165666952853,0.148839499791602,0.143461841186541,0.14567766588255718,53562
0.247276299951461,0.22815232585036632,0.24162321783516846,0.23901728121233193,53563
0.09934628368163849,0.09211193880964605,0.08744690686261487,0.0929683764512998,53564
0.23012404255766983,0.23571202251603557,0.2376407363402839,0.23449226713799642,53565
0.06458011700788001,0.058613342003609015,0.05539396216462579,0.05952914039203827,53566
0.14170712562992435,0.14121961029389182,0.14762896169784936,0.14351856587388853,53567
0.30646881784288793,0.316535827780057,0.31930824043476197,0.314104295352569,53568
0.17045019841481887,0.1569230720810963,0.16204493068672698,0.16313940039421404,53569
0.11469664416885225,0.11158484219222031,0.12610054602229537,0.11746067746112265,53570
0.22541595852486782,0.2120510259301325,0.22312381041257934,0.22019693162252654,53571
0.20372039688070104,0.19365025535965488,0.1857715731933788,0.1943807418112449,53572
0.2853392946064263,0.30966684986033344,0.31367894349814335,0.30289502932163437,53573
0.23754084885077137,0.21188053766354037,0.20242572574821852,0.21728237075417675,53574
0.47753908936974426,0.5067396920580594,0.5572807172236074,0.513853166217137,53575
0.32359055006171367,0.349756609961694,0.37314813864146545,0.3488317662216243,53576
0.07433831763082539,0.06716430645792092,0.0761763363661946,0.0725596534849803,53577
0.5184178005665068,0.556259930311633,0.5646111845714022,0.5464296384831807,53578
0.08480038134621817,0.08401495198081177,0.07940108992448422,0.08273880775050473,53579
0.14819187613402912,0.14285459967783956,0.13890913735975002,0.1433185377238729,53580
0.1422157014937023,0.1466985450727598,0.14824470601247622,0.1457196508596461,53581
0.1564685852982046,0.1438891293904713,0.14646865245240984,0.1489421223803619,53582
0.1197523091821575,0.10105478031432227,0.11256532868560909,0.11112413939402961,53583
0.1903489288228629,0.1989280840774222,0.19345163305806437,0.1942428819861165,53584
0.07167379594099015,0.07144436889030448,0.05770609433204357,0.06694141972111274,53585
0.09581062111244487,0.08315507900774281,0.09967371444919863,0.09287980485646212,53586
0.22234098791482376,0.21776449148986507,0.22252579497802688,0.2208770914609052,53587
0.2912150117215671,0.3024822383630951,0.29872796599351525,0.29747507202605916,53588
0.0631887668183371,0.0633165427223218,0.0517661089619819,0.059423806167546944,53589
0.35152488303473317,0.32639180495593606,0.3125347804721983,0.33015048948762254,53590
0.33732179013410557,0.34302961632114337,0.3622562881538992,0.3475358982030494,53591
0.07715452045635172,0.07169996246948934,0.061477373915816445,0.07011061894721918,53592
0.17685619769823568,0.1893454504073201,0.19280142677611095,0.18633435829388892,53593
0.2289603499306794,0.25209817165891063,0.2511684825125379,0.24407566803404265,53594
0.10078900203024163,0.0974624293439744,0.09360237590046586,0.09728460242489397,53595
0.26574627373455995,0.2664805123562111,0.2838937379153233,0.27204017466869806,53596
0.29045220888341466,0.3343828322621064,0.3241817834597783,0.3163389415350998,53597
0.051106619628862364,0.0472146534368197,0.046997269387824385,0.04843951415116882,53598
0.23767720024498926,0.22975410526119525,0.23580286475706358,0.23441139008774936,53599
0.493154492121003,0.48923427918971146,0.506319849007217,0.49623620677264385,53600
0.3726067171174225,0.38380319578868094,0.3764145424621359,0.37760815178941315,53601
0.11434947015437971,0.11355093336338684,0.11128453555765061,0.11306164635847238,53602
0.1835327680091365,0.19163888500572557,0.2035274946810928,0.19289971589865162,53603
0.47173975266190193,0.4838847206463713,0.4833796352530253,0.4796680361870995,53604
0.302474248011324,0.2959282165438275,0.2970167038596722,0.29847305613827463,53605
0.462646898526743,0.4952042001968254,0.44850612548180896,0.46878574140179247,53606
