0,1,2,3,4,5,6,7,8,9
0.17746436500750126,0.1364820714041817,0.18205762439699275,0.10017283450128568,0.09649538176329284,0.09640894191186461,0.10681043425056333,0.10704391694773459,0.08272584412140005,0.12968083800855024
0.14731873526300104,0.054132241085574184,0.1673460318940245,0.03704669632208954,0.03332375046772841,0.036848195260587226,0.035510095813349955,0.035582510241319344,0.034981665665916234,0.06967770710910262
0.19674345077767014,0.17081759494672255,0.19192313476999798,0.15259490738712386,0.11970408291187369,0.10705671960340268,0.14185983781751393,0.13889298597136465,0.10812329248279032,0.17442524092388723
0.20384945083627115,0.2402894598613851,0.19558333648295706,0.2382521919551517,0.23821912502138937,0.23902808265445044,0.23991103889792284,0.24081981705154307,0.23308469085175554,0.2419051251066172
0.1609809242597064,0.11413547717321597,0.17158916317638817,0.1056384630021628,0.11242607286374724,0.1030468144240227,0.10579921647384288,0.10816225756070784,0.10937223909969347,0.11559289796351024
0.17800855877434055,0.1476576140498126,0.18082740531044264,0.18477053537538513,0.17609065522216796,0.14457977354463922,0.1564491672760655,0.16535545257675485,0.1551390380004827,0.156972847603099
0.1830120960245965,0.16079724361685485,0.18176452859472678,0.1566034226474983,0.14953482309785968,0.13501172300959413,0.14114287473812348,0.1817004387660901,0.13638857570426113,0.15278248230939978
0.22781088769442606,0.3534155012032456,0.21122929117268707,0.38874249509038805,0.4207902129546596,0.44278502314029705,0.4050298191179926,0.44374764991791127,0.41351254230361634,0.3606486658203494
0.1940874840548419,0.2007506398981164,0.18808596583943113,0.19357633885719147,0.2366401114816068,0.19356746300488256,0.21344127514592137,0.19649129059086817,0.19996203457655115,0.2177048100337558
0.15718504225372162,0.08695468915372898,0.16926631324757813,0.07609462413975654,0.06768931591961633,0.07197101187781167,0.07289690005007511,0.06711866390112668,0.07381932442774289,0.09423049996081835
0.1585562048749913,0.09679703676553465,0.167852929933371,0.09597985936978125,0.09590115682052676,0.09301569440654933,0.09595415480104887,0.09851315491875746,0.09982043010790112,0.0998254452350364
0.21305818250331304,0.28091119768266215,0.19868330465166692,0.3063925612206884,0.32460488356081585,0.30788821714697934,0.2955800799530413,0.2900477338807688,0.3113834297908512,0.28362274609418114
0.21534863707708882,0.2389437249919069,0.1971748402653382,0.25617994740667926,0.2525308637145637,0.233853194847868,0.25570487105196915,0.24654026594181602,0.22417494907841376,0.24702254311647126
0.19430615380544042,0.20956894943260976,0.18956957659847526,0.20736476244194021,0.23248370921906059,0.22725595959499661,0.21624392415181726,0.2401941297441744,0.194038011299233,0.2324239787502418
0.22882561348398864,0.3666696943030272,0.20863762958412088,0.37012108624788626,0.34345807779815196,0.3750306480999085,0.34054671832387495,0.35520451912830087,0.3476706821112077,0.340327928477254
0.21744435958606706,0.3165832250287907,0.20027017699716174,0.29263418894994736,0.29769309452990095,0.3306369869317177,0.29709588379081686,0.37808568162007233,0.3144934050723882,0.28096472957566515
0.18976239688423377,0.17814503299728665,0.18373278523535053,0.1733661620849172,0.17277742707701824,0.1703145520646468,0.164806539929705,0.16922780767165244,0.18829859790295705,0.18468588911540107
0.2730411731796824,0.5049955537231543,0.22541876083399964,0.513878283636145,0.5500975070626503,0.522208121809055,0.5441680038072659,0.5570749099080406,0.5184388493214467,0.4898787533531697
0.1992793390719726,0.20104946094106863,0.1913685362386279,0.24387164497154618,0.22257806750462075,0.2618283059045518,0.2384963627004008,0.21509222959809227,0.21846133450719601,0.20147596574891055
0.2253630423610821,0.35338630926740006,0.21135624950384704,0.24226947236565152,0.35308995362281315,0.37066553129241275,0.31513683516870156,0.31656651904237465,0.29307883585303796,0.3185234233942707
0.16573797093145176,0.12824922281957177,0.17579623602590605,0.12066961953248452,0.12585554534656077,0.126941694636921,0.11341077005332416,0.12673068012823216,0.12633259235796251,0.13444642195074746
